StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,M1_1,M2_1,M3_1,M4_1,M5_1,U1_1,U2_1,U3_1,U4_1,S1_1,S2_1,S3_1,S4_1,S5_1,S6_1,I1_1,I2_1,I3_1,I4_1,I5_1,C1_1,C2_1,C4_1,C4_1,C5_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_15,Q12_16,Q12_17,Q12_18,Q12_19,Q12_20,Q12_21,Q12_22,Q12_23,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q25_1,SC0,SC1,SC2,SC3,SC4,SC5,MUSIC- Mellow mean,MUSIC- unpretentious mean,MUSIC- sophisticated mean,MUSIC- intense mean,MUSIC contemporary mean,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Emotional Stability,TIPI_Conscientiousness,TIPI_Openness,Mellow,Unpretentious,Sophisticated,Intense,Contemporary,Create New Field or Choose From Dropdown...,Emotional Mean,Cognitive Mean,Background,EQ score mean,SQ score mean
2021-02-05 09:56:28,2021-02-05 13:32:46,0,84.70.181.117,100,12977,1,2021-02-05 13:32:47,R_DBkCuygPn8pJZkZ,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AKT2001,19,2,1,4,4,4,4,4,4,4,4,4,3,3,1,2,2,4,1,1,3,4,2,2,2,4,4,4,1,5,5,1,5,2,7,6,2,6,2,2,2,6,3,3,2,1,1,1,4,2,1,1,1,6,1,6,4,6,1,6,6,5,4,4,4,4,2,3,3,2,1,4,2,4,5,2,4,4,4,1,1,4,2,3,3,4,1,3,4,4,4,4,1,3,3,3,3,3,4,1,3,2,3,1,2,3,2,4,4,3,1,2,2,2,4,3,1,3,2,1,4,3,3,40,3,12,11,3,11,4,4,2.5,2.2,3.2,1.5,6,1.5,5.5,5.5,5.666666666666667,5.666666666666667,9,3.253.25,9.25,,4.2,2.2,3.75,1.5714285714285714,1.2
2021-02-05 13:43:09,2021-02-05 13:59:40,0,212.20.154.226,100,990,1,2021-02-05 13:59:40,R_22PHTyYmrwwhh2C,,,,,52.55780029296875,-0.2675018310546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,BAR1989,31,2,1,4,2,3,3,3,1,1,1,1,3,3,3,3,1,4,3,1,3,2,3,5,4,4,4,4,4,4,6,2,5,1,7,4,7,7,1,1,1,1,4,5,1,1,1,1,1,1,1,2,1,7,1,7,7,1,3,7,4,5,3,5,2,3,3,1,1,1,1,5,1,5,5,4,2,4,1,3,1,3,3,4,4,4,4,3,3,3,4,4,2,2,3,3,3,2,4,1,1,1,2,1,4,1,4,4,1,1,1,4,1,2,1,1,1,1,1,2,4,2,4,47,5,11,10,9,12,3,1,2.8333333333333335,2.4,4.2,2.5,5.5,4.5,5,6,3.3333333333333335,3.3333333333333335,4,33,13,,3.6,1.4,4,1.5,2
2021-02-05 14:04:08,2021-02-05 14:19:46,0,176.248.205.152,100,938,1,2021-02-05 14:19:47,R_1jZoMLF7NyG8sUt,,,,,52.1576995849609375,-0.699493408203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,car1990,30,2,1,5,2,5,2,3,1,3,3,3,4,2,5,3,4,3,1,1,1,1,5,1,3,4,5,4,5,2,5,1,7,6,7,7,3,7,7,1,1,7,4,3,1,4,4,1,1,1,1,7,1,5,6,7,4,1,1,7,7,5,1,5,3,4,4,5,4,5,5,5,1,5,5,5,4,4,1,1,3,4,4,4,3,4,3,4,4,4,4,4,2,4,3,4,4,1,4,3,2,1,3,1,1,4,4,4,2,1,4,4,1,2,1,4,1,4,3,2,3,4,2,50,11,9,12,4,14,3.4,2.5,3.5,1.8,3.4,5.5,4.5,2,6,7,2.6666666666666665,2.6666666666666665,10.857142857142858,9.59.5,12.25,,3.6,4.6,4,1.8333333333333333,1.6666666666666667
2021-02-05 14:20:15,2021-02-05 14:46:09,0,90.243.192.217,100,1553,1,2021-02-05 14:46:09,R_tYvVlaVWZyPEJIB,,,,,51.524505615234375,-0.0254974365234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,NEI1998,22,2,1,3,3,2,3,2,2,4,4,3,3,4,3,4,3,3,5,5,4,4,5,2,2,2,4,2,2,6,3,2,5,3,5,2,2,7,6,5,4,3,5,4,4,3,2,6,4,4,4,4,3,2,7,4,4,3,7,3,5,4,2,2,4,3,1,2,2,3,2,4,5,4,2,3,2,3,3,2,3,2,1,4,2,2,2,2,2,2,3,2,1,2,2,2,1,3,3,3,3,2,4,3,1,4,1,1,2,1,3,1,3,3,3,3,2,3,3,3,2,3,1,37,5,11,5,4,12,2.6,3.25,3.3333333333333335,4.6,2.4,2.5,5.5,2,2.5,6,8,8,13,15.7515.75,8.75,,3,2,3.75,1.375,1.35
2021-02-05 14:37:49,2021-02-05 14:53:56,0,78.146.202.125,100,967,1,2021-02-05 14:53:57,R_3D6jra45YOtqISP,,,,,51.4972991943359375,0.0308990478515625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Vow1999,21,2,2,4,5,4,2,5,2,4,3,4,3,3,2,4,3,4,1,1,1,1,1,3,1,3,3,5,2,4,5,1,6,3,7,4,2,4,5,4,5,5,6,3,4,4,5,2,5,5,5,6,2,7,5,4,2,3,2,7,7,5,3,4,5,5,1,3,2,3,2,5,2,2,4,3,2,4,3,2,2,3,2,4,4,3,2,3,4,4,4,4,2,4,4,4,4,4,3,1,4,2,4,2,2,2,2,3,2,3,1,1,3,1,1,3,3,4,1,1,4,1,4,38,5,11,9,3,10,4,3.25,3.1666666666666665,1,3,2.5,5.5,1.5,4.5,5,9.333333333333334,9.333333333333334,16,8.758.75,9.5,,4.4,2.2,3.25,1.6,1.25
2021-02-05 09:48:58,2021-02-05 14:57:32,0,84.67.96.88,100,18514,1,2021-02-05 14:57:33,R_Wvp7NrsVgwRudGN,,,,,51.6199951171875,0.0760040283203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM1987,33,2,1,3,3,4,2,3,1,2,4,2,4,2,1,3,2,2,1,1,1,1,1,2,1,1,2,4,2,6,6,1,2,3,7,5,3,2,1,1,1,3,2,2,2,2,2,1,4,1,1,4,1,6,1,5,1,1,1,5,5,4,5,5,4,3,1,1,1,3,4,4,3,4,5,4,3,3,3,3,3,3,2,3,3,3,2,2,3,3,4,3,1,3,3,2,2,3,3,1,3,2,3,3,1,3,2,2,2,3,2,1,2,1,3,3,1,3,1,1,3,2,3,37,5,13,11,4,4,3,2.25,2.3333333333333335,1,2,2.5,6.5,2,5.5,2,5.333333333333333,5.333333333333333,6.857142857142857,2.52.5,6.25,,4.2,2,4,1.125,1.1666666666666667
2021-02-05 14:59:35,2021-02-05 15:16:31,0,82.132.221.98,100,1015,1,2021-02-05 15:16:31,R_D2zYGeJR4YdbmM1,,,,,51.47430419921875,-0.092803955078125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM1997,23,1,1,4,1,4,4,3,4,3,1,3,4,4,3,3,4,4,1,1,1,1,1,1,1,4,3,2,3,5,5,6,6,2,5,3,6,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,6,1,7,5,5,1,7,6,4,2,1,1,1,1,1,3,1,1,5,4,5,3,1,4,3,2,1,2,3,2,3,3,3,2,3,4,3,3,3,1,3,2,3,3,3,3,1,4,2,1,1,2,1,2,3,1,4,1,2,3,1,3,3,2,3,3,2,4,2,2,42,5,10,8,12,7,3.2,2.75,3.6666666666666665,1,2.2,2.5,5,6,4,3.5,6,6,4,2.52.5,11,,1.8,1.4,4.25,1.1904761904761905,1.1111111111111112
2021-02-05 15:15:04,2021-02-05 15:27:36,0,93.35.183.91,100,751,1,2021-02-05 15:27:36,R_3eqUCd5MGduYL9i,,,,,38.1298980712890625,13.327606201171875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,CRA1994,26,2,1,4,4,4,2,2,4,4,5,4,5,4,3,4,3,4,1,1,3,4,4,2,2,2,2,2,4,5,3,1,6,4,6,3,2,7,1,3,5,3,3,2,4,4,6,1,5,5,3,5,3,7,2,4,2,1,6,5,5,4,4,4,3,2,2,2,2,2,2,1,1,1,3,2,3,3,2,2,2,3,2,2,3,4,2,2,3,3,3,3,2,3,3,3,2,3,2,2,4,4,2,3,2,3,3,4,3,4,4,2,2,3,3,3,4,3,3,4,3,2,2,41,8,11,6,3,13,3.2,4.25,3.8333333333333335,2.6,2,4,5.5,1.5,3,6.5,7.666666666666667,7.666666666666667,16,4.254.25,8.5,,3.4,2,1.5,1.0526315789473684,1.2
2021-02-05 15:59:28,2021-02-05 16:16:28,0,78.146.111.127,100,1019,1,2021-02-05 16:16:28,R_yWRJbmEjWqqNuxz,,,,,51.5540008544921875,-0.0623931884765625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ALI2001,19,2,1,5,5,5,4,5,4,5,2,5,4,3,1,5,4,4,3,1,5,2,1,2,1,4,5,2,1,3,6,5,3,1,7,7,7,7,1,1,6,5,5,2,6,1,1,1,1,3,1,1,1,7,1,6,6,2,1,7,5,4,5,5,5,2,4,2,1,1,3,4,4,5,4,1,4,4,3,1,1,4,1,4,3,4,3,2,4,4,4,4,1,4,3,4,3,3,4,2,1,2,2,4,1,4,2,1,3,1,4,2,1,3,3,3,1,4,3,1,3,4,1,47,2,10,13,12,10,4.8,4,3.5,2.4,2.8,1,5,6,6.5,5,2.3333333333333335,2.3333333333333335,11,2.52.5,11.75,,4.2,2.2,4.25,1.7894736842105263,1.7058823529411764
2021-02-05 14:48:26,2021-02-05 19:46:58,0,86.133.190.124,100,17911,1,2021-02-05 19:46:58,R_2OSJOZNIASkyqdV,,,,,52.63330078125,-1.9333038330078125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM1991,29,2,1,4,4,4,3,4,4,4,4,3,4,3,2,3,4,4,1,1,2,3,1,3,3,3,3,3,4,5,6,1,3,3,6,5,2,3,5,2,5,4,4,1,6,5,1,1,5,5,1,5,2,7,1,7,2,7,3,6,6,5,5,4,4,4,1,1,1,1,2,4,1,4,5,2,3,4,3,1,3,4,1,4,3,4,2,2,3,3,4,2,2,3,2,4,3,2,3,1,3,1,3,1,1,3,2,2,3,2,3,1,1,3,3,3,2,3,3,1,2,2,2,38,7,11,11,3,6,3.8,3.75,3.3333333333333335,1.6,3,3.5,5.5,1.5,5.5,3,6,6,12.142857142857142,66,10.5,,4.4,1.2,3.5,1.5,1.1875
2021-02-05 17:34:26,2021-02-05 20:15:56,0,86.133.190.124,100,9689,1,2021-02-05 20:15:56,R_1gUfuY6Wdvrtxd2,,,,,52.63330078125,-1.9333038330078125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM2000,20,2,1,5,4,5,2,5,5,3,4,3,3,3,3,4,4,4,1,1,4,2,1,2,2,3,5,2,5,1,6,2,3,3,6,4,3,3,6,5,5,5,4,4,5,4,1,1,4,4,1,4,1,7,1,7,6,1,5,7,7,5,5,5,3,3,1,4,2,4,3,5,2,4,4,4,4,4,3,1,2,4,3,3,3,4,3,1,4,3,4,4,3,4,4,3,4,3,3,1,4,2,2,4,1,4,3,2,2,3,3,2,2,2,2,2,2,4,2,2,3,3,2,36,8,7,10,5,6,4.2,3.75,3.5,1.8,2.8,4,3.5,2.5,5,3,6,6,12.285714285714286,7.257.25,14.25,,4.2,2.8,3.75,1.6470588235294117,1.2307692307692308
2021-02-05 22:03:22,2021-02-05 22:28:58,0,174.218.137.88,100,1535,1,2021-02-05 22:28:58,R_SVnCTWDwUgWs0nv,,,,,33.8018951416015625,-84.38610076904296875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,NAV2001,19,4,1,3,5,4,4,4,1,3,5,4,3,3,1,3,4,4,5,5,5,5,5,5,5,4,3,4,5,4,6,4,5,5,6,3,5,7,7,2,3,4,2,3,4,4,1,6,4,2,4,5,1,5,5,5,4,1,7,5,5,5,4,3,4,4,3,4,2,4,3,5,5,2,5,4,3,3,3,2,1,3,2,4,4,4,1,3,3,3,3,3,2,2,3,3,3,3,2,1,3,2,3,2,3,2,1,2,3,2,3,4,3,3,3,3,2,2,4,3,2,3,2,50,10,10,9,9,12,4,3.25,3,5,4.2,5,5,4.5,4.5,6,7.666666666666667,7.666666666666667,8.857142857142858,15.515.5,10.75,,4,3.2,4.25,1.25,1.1875
2021-02-05 22:35:20,2021-02-05 22:51:48,0,92.40.177.41,100,987,1,2021-02-05 22:51:49,R_DI5vpwc0FLp2sJX,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM2001,20,1,1,2,1,1,4,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,3,4,3,4,6,5,6,6,6,5,4,6,6,1,1,2,1,3,3,1,1,1,1,1,1,1,1,2,7,1,7,1,5,3,5,6,4,5,4,4,2,3,2,2,2,2,3,3,3,4,3,3,3,2,2,2,3,3,3,3,4,2,3,3,3,4,4,2,3,3,3,3,3,3,2,2,2,3,2,1,4,2,3,2,3,3,2,3,2,2,2,2,4,2,3,4,3,2,54,10,11,9,12,12,1.8,1.25,1.5,1.4,2.8,5,5.5,6,4.5,6,2.6666666666666665,2.6666666666666665,5.142857142857143,33,6,,3.8,2.2,3.25,1.1428571428571428,1.1428571428571428
2021-02-06 01:49:42,2021-02-06 02:08:44,0,79.71.174.67,100,1141,1,2021-02-06 02:08:45,R_3jSBxuxOsmaMTZZ,,,,,51.4647979736328125,-0.03729248046875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bed1972,48,2,2,5,4,4,4,3,2,4,3,5,2,2,5,3,3,1,1,2,4,5,4,4,2,2,4,3,6,3,7,3,5,3,7,7,6,5,2,2,2,6,7,3,3,1,4,3,2,1,2,6,7,6,4,1,2,4,6,4,4,4,1,4,4,2,2,2,2,2,2,4,4,2,4,2,3,4,3,3,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,1,4,4,1,1,1,3,3,3,3,2,3,2,2,3,2,2,3,2,2,1,3,2,3,52,9,10,14,9,10,4,3.5,2.6666666666666665,3.2,3,4.5,5,4.5,7,5,4.333333333333333,4.333333333333333,17.857142857142858,88,5,,3,2,3.5,1.0588235294117647,1.1111111111111112
2021-02-06 02:31:19,2021-02-06 02:58:40,0,213.205.240.7,100,1641,1,2021-02-06 02:58:41,R_1GKfhKCfQBmFEsG,,,,,51.524505615234375,-0.0254974365234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bro,33,2,2,1,5,3,4,4,1,2,1,3,1,1,1,4,1,3,1,1,1,1,1,1,4,4,4,5,5,4,7,7,5,1,7,7,7,3,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,4,1,1,7,1,1,7,1,5,3,5,1,5,3,3,2,4,3,5,4,5,5,5,4,4,4,1,4,4,3,4,4,4,3,4,4,4,4,4,1,4,3,4,4,4,3,1,2,2,4,1,2,1,2,2,1,4,4,1,2,3,3,3,4,4,1,2,3,4,1,53,6,11,14,14,8,3.4,1.75,1.8333333333333333,1,3.6,3,5.5,7,7,4,6,6,4,2.52.5,11.5,,3.8,3,4.75,1.9444444444444444,1.3571428571428572
2021-02-06 02:47:05,2021-02-06 03:22:51,0,86.181.65.120,100,2145,1,2021-02-06 03:22:51,R_2t4hvoZU1Tj1MHX,,,,,52.0883941650390625,-0.723907470703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Ham1954,66,2,2,3,5,3,3,4,5,4,4,3,4,2,4,4,4,3,1,1,2,2,2,4,4,3,4,4,2,7,7,2,4,2,7,7,6,3,4,4,2,2,5,3,3,3,4,1,3,1,3,4,4,7,1,4,7,1,3,6,5,5,4,5,5,5,1,2,1,3,2,5,4,4,5,5,3,3,3,1,1,4,1,1,4,4,2,2,4,4,4,4,1,3,3,3,3,3,4,1,3,4,4,1,3,3,4,4,4,1,3,3,1,1,3,3,4,4,1,1,4,1,4,47,4,14,14,8,7,3.6,4,3.5,1.6,3.8,2,7,4,7,3.5,6,6,12.857142857142858,5.255.25,13.25,,4.8,1.8,4.5,1.5789473684210527,1.5
2021-02-06 03:48:44,2021-02-06 04:09:13,0,82.21.230.93,100,1228,1,2021-02-06 04:09:13,R_2xMmzaup1Oyda3t,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,WIL1978,42,2,2,4,4,4,5,4,3,4,3,4,3,3,4,4,4,4,1,1,2,3,1,5,3,3,5,4,6,3,6,6,6,3,6,3,6,5,5,5,6,6,6,7,6,6,7,3,4,7,5,6,6,7,4,7,7,5,6,7,7,5,5,5,4,5,3,1,1,1,4,4,1,5,5,5,3,3,1,1,1,3,1,3,3,4,4,4,3,4,4,4,1,3,3,3,3,4,1,1,3,1,3,4,1,3,2,3,2,2,3,3,3,3,1,3,1,1,3,2,2,3,3,50,9,9,9,12,11,4.2,3.5,3.6666666666666665,1.6,4,4.5,4.5,6,4.5,5.5,9.666666666666666,9.666666666666666,24.714285714285715,10.2510.25,16.75,,4.8,2,3.75,1.5238095238095237,1.3333333333333333
2021-02-06 04:20:21,2021-02-06 04:37:16,0,82.7.186.114,100,1014,1,2021-02-06 04:37:17,R_3foxTpO6YCxzuC0,,,,,54.640106201171875,-1.2335968017578125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bur1985,35,2,2,2,3,4,5,4,2,2,3,4,2,1,2,3,2,2,1,1,4,5,3,3,1,3,3,4,6,3,7,3,4,3,3,3,5,3,7,1,1,1,5,2,3,1,2,1,1,1,1,4,1,7,1,2,3,1,2,4,7,5,5,5,5,5,1,1,1,1,1,5,2,4,5,5,3,4,2,1,2,3,3,3,3,3,3,4,3,3,4,3,2,3,3,3,4,3,3,1,3,2,2,1,1,3,2,2,4,2,1,2,2,1,3,1,1,2,1,1,4,2,4,40,9,6,10,8,7,3.6,2.75,2,2.8,2.8,4.5,3,4,5,3.5,2.3333333333333335,2.3333333333333335,6,7.257.25,6.25,,5,1,4,1.25,1.2
2021-02-06 06:24:00,2021-02-06 06:52:57,0,109.157.123.152,100,1736,1,2021-02-06 06:52:57,R_214VYGBCrxm4uxH,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ULL2001,20,2,1,5,4,4,5,4,5,5,4,4,3,5,5,4,4,2,3,5,5,5,5,3,3,5,5,5,5,6,7,3,5,2,7,7,6,4,2,4,6,7,6,3,6,4,5,5,4,6,4,4,6,7,4,7,7,5,6,7,7,4,5,4,4,2,2,3,2,4,3,2,1,1,4,2,4,4,2,2,1,3,2,4,4,3,2,4,4,4,4,3,1,3,3,3,3,4,3,1,2,1,3,4,3,4,4,3,3,1,3,2,3,2,3,1,1,4,2,1,4,3,1,52,7,13,14,9,9,4.4,4.5,3.8333333333333335,4.6,4.2,3.5,6.5,4.5,7,4.5,7.666666666666667,7.666666666666667,23,1010,15.25,,3.8,2.8,2,1.5,1.5454545454545454
2021-02-06 06:32:59,2021-02-06 07:10:52,0,194.35.233.149,100,2273,1,2021-02-06 07:10:53,R_3QXGgrZyzG0yNmP,,,,,51.5164031982421875,-0.0930023193359375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,GOL2001,19,2,1,5,4,5,3,2,1,1,1,5,3,3,1,1,5,3,5,5,5,5,5,1,1,1,1,1,6,3,7,5,5,2,7,7,7,7,7,1,3,6,1,1,1,3,1,7,3,5,3,6,1,6,5,2,2,1,7,1,7,5,5,5,5,5,4,2,1,2,1,4,1,1,2,1,4,4,4,1,1,4,2,4,4,4,3,1,4,3,4,4,1,4,4,4,4,4,4,3,3,1,4,4,1,3,1,1,1,1,3,4,1,4,1,4,1,1,4,4,1,4,1,56,8,10,14,12,12,3.8,2,2.6666666666666665,5,1,4,5,6,7,6,5.333333333333333,5.333333333333333,9,16.516.5,5.25,,5,2,2,1.894736842105263,1.875
2021-02-06 07:11:41,2021-02-06 07:29:11,0,80.7.91.168,100,1050,1,2021-02-06 07:29:12,R_2Y9egjkk416kebF,,,,,53.956695556640625,-1.08349609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,GAR2001,19,2,1,4,3,4,2,3,3,3,4,2,4,5,3,3,5,4,4,4,4,5,5,2,2,4,3,3,5,5,6,2,5,6,5,5,3,6,6,4,6,5,3,3,5,3,4,5,5,5,4,6,4,5,6,5,4,3,7,4,4,5,5,4,3,3,5,2,3,4,3,4,4,4,4,4,3,4,2,2,3,2,2,4,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,2,1,2,4,4,2,4,2,3,3,1,3,2,1,2,2,3,2,3,2,2,2,2,1,48,11,10,11,5,11,3.2,3,4,4.4,2.8,5.5,5,2.5,5.5,5.5,8.666666666666666,8.666666666666666,17.857142857142858,14.2514.25,9.5,,4,3.4,4,1.125,1.4375
2021-02-06 07:15:50,2021-02-06 07:45:29,0,77.102.177.55,100,1778,1,2021-02-06 07:45:29,R_2Vm3QFswk7EM1Bt,,,,,51.1670074462890625,0.2382965087890625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,GUI1995,25,1,1,3,3,2,4,3,4,4,4,4,2,3,2,3,2,4,3,4,5,5,5,3,2,2,2,2,3,7,7,6,3,3,3,7,6,4,5,4,5,4,6,3,5,4,4,6,4,5,4,5,3,5,4,6,4,2,7,4,7,3,4,2,2,1,2,2,2,2,1,4,4,2,4,1,3,3,2,1,3,3,2,2,2,3,2,3,3,2,3,3,1,2,3,3,3,2,4,2,4,4,2,1,1,4,1,2,3,3,3,1,1,2,2,1,2,4,3,1,4,3,2,49,6,10,14,12,7,3,4,2.6666666666666665,4.4,2.2,3,5,6,7,3.5,7.666666666666667,7.666666666666667,16,13.513.5,10.5,,2.4,1.8,3.5,1.125,1.4166666666666667
2021-02-06 08:04:51,2021-02-06 08:25:10,0,77.102.177.55,100,1219,1,2021-02-06 08:25:11,R_udHnC1fGi0pNeUx,,,,,51.1670074462890625,0.2382965087890625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,NOR1995,25,2,1,3,3,3,4,4,4,3,4,3,2,5,3,5,4,5,4,1,4,5,5,3,2,1,3,4,4,6,7,3,5,4,7,5,3,7,4,4,6,3,4,2,5,3,6,2,4,6,4,7,7,6,2,4,3,4,7,7,6,4,4,4,4,2,1,1,1,1,1,3,3,2,5,3,4,4,1,1,1,4,2,4,4,4,1,4,4,4,4,4,1,4,4,3,4,4,3,1,4,2,2,3,2,1,2,3,3,4,1,3,2,2,1,1,2,3,1,1,3,1,3,51,8,13,12,6,12,3.4,3.5,4,3.8,2.6,4,6.5,3,6,6,7.333333333333333,7.333333333333333,21.428571428571427,7.757.75,9.75,,3.6,1,3.25,1.9090909090909092,1.1111111111111112
2021-02-06 08:49:06,2021-02-06 09:13:21,0,176.24.211.56,100,1455,1,2021-02-06 09:13:22,R_3EsRsRzk7IVLCRD,,,,,51.4405975341796875,-0.14239501953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,CAM2001,20,2,1,4,4,3,2,4,2,2,3,2,4,3,4,4,4,4,3,2,3,2,4,3,3,3,4,3,6,6,5,3,6,4,7,5,2,3,7,4,5,6,5,4,5,5,4,1,3,5,4,7,6,7,5,7,4,2,7,5,7,5,5,4,4,3,3,3,2,4,3,5,1,5,5,5,4,4,1,2,2,4,1,4,4,4,1,4,4,4,4,4,1,4,4,4,4,3,3,3,4,2,2,2,2,2,2,2,1,4,3,3,1,3,2,2,4,4,2,2,3,3,4,47,10,13,10,5,9,3.4,2.25,3.8333333333333335,2.8,3.2,5,6.5,2.5,5,4.5,7,7,20.428571428571427,10.510.5,12,,4.2,3,4,1.8636363636363635,1.1538461538461537
2021-02-06 07:06:48,2021-02-06 09:55:53,0,109.181.59.61,100,10144,1,2021-02-06 09:55:53,R_DvMkd1WLOB0iidP,,,,,51.518798828125,-0.0359954833984375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Khatun 2000,20,2,1,4,2,4,2,4,2,3,3,2,3,2,2,2,2,3,1,1,1,1,2,2,1,2,4,4,2,3,7,2,6,1,6,5,5,5,5,1,1,1,1,1,1,1,1,1,6,1,1,1,1,7,1,6,1,6,1,6,6,5,4,5,5,2,1,2,1,3,2,3,2,4,3,2,3,3,3,2,3,4,1,3,3,3,2,2,3,4,3,3,2,2,2,3,2,2,3,2,3,3,2,1,1,4,2,3,1,4,3,2,2,1,3,2,1,3,1,1,3,1,2,42,3,9,12,7,11,3.2,2.5,2.3333333333333335,1.2,2.6,1.5,4.5,3.5,6,5.5,7,7,4,5.55.5,6.25,,4.2,1.8,3,1.2,1.4444444444444444
2021-02-06 10:53:25,2021-02-06 11:26:53,0,80.43.197.151,100,2007,1,2021-02-06 11:26:53,R_2vcX5nJbSG58YEh,,,,,51.542999267578125,0.1302032470703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,KEL1968,52,2,2,4,3,3,3,3,2,3,3,4,2,3,4,3,3,2,4,2,4,4,4,3,2,3,3,3,5,7,6,5,5,4,7,7,7,7,7,5,5,7,6,6,5,6,6,5,7,5,5,5,6,7,6,6,6,6,7,6,6,5,4,4,3,2,3,2,1,2,3,4,4,2,5,2,4,3,1,1,2,3,1,4,4,4,2,4,3,3,4,4,1,4,3,3,3,3,3,1,2,4,2,2,2,4,1,2,1,1,4,2,1,3,3,1,1,4,3,3,4,2,4,60,9,14,13,12,12,3.2,3,2.8333333333333335,3.6,2.8,4.5,7,6,6.5,6,12.333333333333334,12.333333333333334,23.285714285714285,1515,15,,3.6,2.2,3.75,1.5454545454545454,1.5
2021-02-06 12:36:23,2021-02-06 13:34:16,0,217.180.232.56,100,3472,1,2021-02-06 13:34:17,R_10Iu1qUO40oDGv7,,,,,41.901397705078125,-88.75150299072265625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MIM1999,21,1,2,2,3,3,4,3,1,1,2,2,4,4,1,3,3,4,3,3,3,3,4,3,3,2,4,4,1,5,4,1,2,1,6,6,4,3,5,4,5,2,1,3,4,5,2,5,4,5,4,4,2,5,5,6,6,3,6,6,7,5,5,4,5,2,3,2,3,4,3,5,3,4,4,2,3,2,3,3,1,2,2,3,2,3,2,3,2,3,3,3,1,3,2,2,1,3,1,1,4,2,2,1,3,3,2,4,3,4,2,1,3,1,2,1,2,4,1,4,4,2,4,33,2,11,10,5,5,3,1.5,3.1666666666666665,3.2,3.2,1,5.5,2.5,5,2.5,7.666666666666667,7.666666666666667,11.285714285714286,12.7512.75,14.25,,4.2,3,4,1.1538461538461537,1.1666666666666667
